listing_id,high_revenue_efficiency,log_price,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,instant_bookable,host_years,latitude,longitude,amenities_count,has_wifi,has_kitchen,has_washer,has_air_conditioning,has_parking,has_workspace,name_len,description_len,neighborhood_overview_len,host_about_len,has_description,has_neighborhood_overview,has_host_about,host_response_time,neighbourhood_cleansed,property_type_grouped,room_type,avg_minimum_nights,median_minimum_nights,avg_maximum_nights,median_maximum_nights
1442762645579738684,0,5.60947179518496,4,1.0,2.0,1.0,2,30,1.0,0.67,0.0,1.0,1.0,0,13.164383561643836,52.35619,4.92013,51,1,1,1,0,1,1,32,0,0,71,0,0,1,within a day,Oud-Oost,Entire rental unit,Entire home/apt,2.0,2.0,30.0,30.0
1443218909874144014,1,4.927253685157205,2,1.0,1.0,1.0,2,31,1.0,0.92,0.0,1.0,1.0,0,6.397260273972603,52.35527,4.89641,40,1,1,1,0,0,0,31,350,0,0,1,0,0,within an hour,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,1.9945205479452055,2.0,31.0,31.0
1443310120963055658,0,5.799092654460526,5,2.0,3.0,2.0,2,20,1.0,0.91,0.0,1.0,0.0,0,11.652054794520549,52.36687,4.86728,52,1,1,1,0,1,1,49,495,0,0,1,0,0,within an hour,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2.0,2.0,20.0,20.0
1443520149999219134,0,5.093750200806762,2,1.0,1.0,1.0,5,15,1.0,0.25,0.0,1.0,1.0,0,11.194520547945206,52.39075,4.87696,33,1,1,1,0,0,1,29,0,1000,54,0,1,1,within a day,Westerpark,Entire condo,Entire home/apt,5.002739726027397,5.0,15.0,15.0
1443588835514912572,0,5.645446897643238,2,1.0,1.0,1.0,2,365,1.0,0.63,0.0,1.0,1.0,0,9.635616438356164,52.35418379999999,4.892246699999999,18,1,1,1,0,0,1,25,489,616,0,1,1,0,within a few hours,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.1232876712328768,2.0,365.0,365.0
1443670960781261954,1,4.990432586778736,2,1.0,1.0,1.0,2,30,0.3,0.4,0.0,1.0,1.0,0,7.865753424657535,52.32694344123667,4.856545105576515,50,1,1,1,0,1,0,48,469,519,0,1,1,0,a few days or more,Buitenveldert - Zuidas,Entire rental unit,Entire home/apt,2.0,2.0,30.0,30.0
1444360525842068864,0,5.645446897643238,4,1.5,3.0,3.0,3,30,1.0,1.0,0.0,1.0,1.0,0,11.186301369863013,52.41768,4.90246,44,1,1,1,0,1,1,11,504,0,420,1,0,1,within a few hours,Noord-West,Entire home,Entire home/apt,3.0,3.0,30.0,30.0
1444406009668225592,0,5.648974238161206,2,1.5,1.0,1.0,1,3,1.0,1.0,0.0,1.0,1.0,0,5.531506849315068,52.3619108,4.860000599999999,52,1,1,1,0,1,1,25,472,0,0,1,0,0,within an hour,De Baarsjes - Oud-West,Entire condo,Entire home/apt,1.0,1.0,3.0,3.0
1444703039709524301,0,5.187385805840755,2,1.0,1.0,1.0,1,21,1.0,1.0,0.0,1.0,1.0,1,3.7835616438356166,52.363497103125226,4.901557119049067,21,1,1,1,0,1,0,30,438,0,0,1,0,0,within an hour,Centrum-Oost,Entire condo,Entire home/apt,1.0,1.0,21.0,21.0
1444757440781573641,0,5.860786223465865,4,1.0,4.0,2.0,1,365,0.8,0.0,0.0,1.0,1.0,0,7.868493150684931,52.41041,4.90384,12,1,1,0,0,1,1,24,382,0,0,1,0,0,within a day,Noord-West,Entire home,Entire home/apt,1.295890410958904,1.0,365.0,365.0
1445046462540869294,0,5.241747015059643,2,1.0,1.0,1.0,4,28,1.0,1.0,0.0,1.0,0.0,0,7.882191780821918,52.34176,4.90292,30,1,1,1,0,1,0,25,311,0,0,1,0,0,within an hour,De Pijp - Rivierenbuurt,Entire home,Entire home/apt,4.0,4.0,28.0,28.0
1445078053145850206,1,4.969813299576001,2,1.0,1.0,1.0,2,30,1.0,0.44,0.0,1.0,0.0,0,5.2684931506849315,52.35103,4.85288,23,1,1,1,0,0,0,39,262,0,0,1,0,0,within an hour,Zuid,Entire serviced apartment,Entire home/apt,2.0904109589041098,2.0,30.0,30.0
1445463024646284768,0,5.69035945432406,2,2.0,1.0,1.0,3,10,0.9,0.38,0.0,1.0,1.0,0,11.490410958904109,52.3803132,4.8765345,39,1,1,1,1,1,1,22,472,0,443,1,0,1,within a day,Westerpark,Entire rental unit,Entire home/apt,2.978082191780822,3.0,10.0,10.0
1445482582600113850,1,5.407171771460119,4,1.0,1.0,3.0,1,365,1.0,1.0,1.0,1.0,1.0,1,0.2356164383561644,52.3537887,4.911625,19,1,0,0,0,1,1,39,474,0,366,1,0,1,within an hour,Oud-Oost,Room in hotel,Private room,1.093150684931507,1.0,513.358904109589,731.0
1445581117577271516,1,6.2166061010848646,4,1.5,1.0,2.0,1,1125,0.81,0.72,0.0,1.0,1.0,0,10.150684931506849,52.36215,4.89704,21,1,1,1,0,0,1,48,344,0,178,1,0,1,within an hour,Centrum-Oost,Entire rental unit,Entire home/apt,1.0383561643835617,1.0,1103.5232876712328,1125.0
1445609242345614729,0,4.700480365792417,2,1.0,1.0,1.0,2,18,0.9,0.44,0.0,1.0,1.0,0,12.580821917808219,52.38210036110522,4.8555446452631585,25,1,1,1,0,1,0,32,452,0,159,1,0,1,within a day,Bos en Lommer,Entire serviced apartment,Entire home/apt,2.1506849315068495,2.0,18.0,18.0
1445821740624479391,0,5.707110264748875,3,1.0,1.0,2.0,1,365,0.86,0.5,0.0,1.0,1.0,0,6.589041095890411,52.37335419999999,4.8774226,6,1,1,1,0,1,1,26,491,0,0,1,0,0,within a day,Centrum-West,Entire rental unit,Entire home/apt,1.0,1.0,365.0,365.0
1446241102357687592,0,5.68697535633982,2,1.0,1.0,1.0,2,12,1.0,1.0,0.0,1.0,1.0,0,10.284931506849315,52.36682426925583,4.919821098446846,30,1,1,1,1,0,1,47,476,0,0,1,0,0,within an hour,Centrum-Oost,Houseboat,Entire home/apt,2.0,2.0,12.0,12.0
1446253555687086585,0,5.60947179518496,2,1.0,1.0,1.0,3,20,1.0,0.8,0.0,1.0,1.0,0,8.531506849315068,52.37463,4.86224,30,1,1,1,0,0,0,25,489,0,0,1,0,0,unknown,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.0,3.0,20.0,20.0
1446328195969410563,0,5.655991810819852,2,1.0,1.0,1.0,3,30,1.0,0.8,0.0,1.0,1.0,1,9.394520547945206,52.36269,4.85742,26,1,1,1,0,0,1,32,513,0,270,1,0,1,unknown,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.0,3.0,30.0,30.0
1446377662417921416,0,5.288267030694535,4,1.5,2.0,2.0,3,30,1.0,1.0,0.0,1.0,1.0,0,13.117808219178082,52.37017,4.85398,41,1,1,1,0,0,1,50,424,0,731,1,0,1,within a day,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.0,3.0,30.0,30.0
1446453847124743793,0,5.3230099791384085,2,1.0,1.0,1.0,3,10,1.0,1.0,0.0,1.0,1.0,0,12.175342465753424,52.3593,4.85141,51,1,0,1,1,1,1,49,390,0,0,1,0,0,within an hour,De Baarsjes - Oud-West,Entire condo,Entire home/apt,3.0,3.0,10.0,10.0
1446537194756663602,0,5.541263545158426,2,1.0,1.0,1.0,2,365,0.85,0.11,0.0,1.0,1.0,0,1.2986301369863014,52.3745067,4.901983,11,1,0,0,0,0,0,16,436,0,0,1,0,0,within an hour,Centrum-Oost,Room in hotel,Private room,2.0,2.0,365.0,365.0
1446916667578976850,0,6.222576268071369,4,2.5,2.0,4.0,5,1125,1.0,1.0,0.0,1.0,1.0,0,0.23013698630136986,52.35589,4.89345,36,1,1,1,0,1,0,24,348,0,0,1,0,0,within a day,De Pijp - Rivierenbuurt,Entire home,Entire home/apt,5.0,5.0,1125.0,1125.0
1447031647477081887,0,5.214935757608986,2,1.0,1.0,1.0,4,30,1.0,0.33,0.0,1.0,0.0,0,10.868493150684932,52.3556474,4.8506613,29,1,1,1,0,1,0,28,540,213,0,1,1,0,within an hour,Zuid,Entire rental unit,Entire home/apt,4.0,4.0,30.0,30.0
1447107732620120290,0,5.365976015021851,2,1.0,1.0,1.0,2,14,1.0,0.8,0.0,1.0,1.0,0,0.2410958904109589,52.35791,4.90066,44,1,1,1,0,1,1,32,395,0,0,1,0,0,within a day,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2.0,2.0,14.0,14.0
1447170902677712281,0,6.111467339502679,4,1.0,2.0,2.0,5,30,1.0,0.33,0.0,1.0,1.0,0,6.597260273972603,52.35426,4.8891,43,1,1,1,0,0,1,31,494,0,0,1,0,0,within a few hours,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,5.0,5.0,30.0,30.0
1447221862069003506,0,5.093750200806762,4,1.0,4.0,4.0,1,20,0.9,0.53,0.0,0.0,1.0,0,0.2356164383561644,52.39569296378072,4.915625788271427,50,1,1,1,0,1,1,36,277,0,0,1,0,0,within an hour,Oud-Noord,Entire home,Entire home/apt,1.0,1.0,20.0,20.0
1447225050517342769,0,5.4680601411351315,3,1.0,2.0,2.0,1,360,1.0,0.5,0.0,1.0,1.0,0,11.717808219178082,52.36132000531336,4.865098334848881,39,1,1,1,0,1,0,18,521,0,65,1,0,1,within a day,De Baarsjes - Oud-West,Entire condo,Entire home/apt,1.0,1.0,360.0,360.0
1447264348517799648,0,4.543294782270004,2,0.5,1.0,1.0,2,10,1.0,0.4,0.0,1.0,1.0,0,3.1123287671232878,52.38159,4.85849,8,1,1,1,0,1,0,35,505,0,79,1,0,1,within a few hours,Bos en Lommer,Private room in rental unit,Private room,2.0,2.0,10.0,10.0
1447593985193924080,0,5.170483995038151,2,1.0,1.0,1.0,2,365,1.0,0.75,0.0,1.0,1.0,0,9.386301369863014,52.3700993,4.857734199999999,36,1,1,1,0,1,0,31,499,72,1,1,1,1,within an hour,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0547945205479454,2.0,365.0,365.0
1447620792393214443,0,5.8998973535824915,4,1.0,3.0,4.0,2,14,1.0,1.0,0.0,1.0,0.0,0,10.632876712328768,52.35776,4.89411,45,1,1,1,0,1,0,50,428,0,0,1,0,0,within a few hours,De Pijp - Rivierenbuurt,Entire home,Entire home/apt,2.0,2.0,14.0,14.0
1447700023885864834,1,5.288267030694535,2,1.0,1.0,1.0,1,30,0.9,0.56,0.0,1.0,1.0,0,11.221917808219178,52.3719026,4.8752987,22,0,1,1,0,0,1,32,483,0,241,1,0,1,within a few hours,Centrum-West,Entire rental unit,Entire home/apt,1.0,1.0,30.0,30.0
1447728839461049586,0,5.493061443340548,3,1.0,2.0,2.0,4,30,1.0,0.89,0.0,1.0,1.0,0,11.421917808219177,52.36106,4.86529,36,1,1,1,0,1,0,32,482,0,200,1,0,1,within an hour,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4.717808219178083,5.0,30.0,30.0
1447815279346978443,0,6.20050917404269,4,1.5,2.0,2.0,2,365,1.0,0.65,0.0,1.0,1.0,0,13.284931506849315,52.36942,4.89324,30,1,1,1,0,0,1,30,337,0,83,1,0,1,within a few hours,Centrum-West,Entire rental unit,Entire home/apt,2.0356164383561643,2.0,365.0,365.0
1447902876223053716,0,5.278114659230517,2,1.0,1.0,1.0,2,14,1.0,0.71,0.0,1.0,1.0,0,10.421917808219177,52.38224,4.9153,23,1,1,1,0,1,0,30,368,0,0,1,0,0,within an hour,Oud-Noord,Entire rental unit,Entire home/apt,2.0,2.0,14.0,14.0
1448299705913535408,0,4.882801922586371,3,1.0,1.0,2.0,3,30,0.9,0.9,0.0,1.0,0.0,0,8.501369863013698,52.39272,4.95245,30,1,1,1,0,1,1,49,515,0,348,1,0,1,within a day,Noord-Oost,Entire rental unit,Entire home/apt,2.978082191780822,3.0,30.0,30.0
1448534570211246584,0,6.293419278846481,4,1.0,3.0,2.0,3,365,1.0,0.0,0.0,1.0,1.0,0,9.2986301369863,52.34601,4.90043,71,1,1,1,0,1,1,49,489,0,358,1,0,1,within an hour,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,3.0,3.0,365.0,365.0
1449080751993475232,0,5.3706380281276624,4,1.0,2.0,1.0,2,365,0.91,0.31,0.0,1.0,1.0,0,0.7589041095890411,52.36036,4.89364,4,1,1,0,0,0,0,24,493,0,251,1,0,1,within a few hours,Centrum-Oost,Entire rental unit,Entire home/apt,1.9972602739726026,2.0,365.0,365.0
1449138496868439644,0,5.117993812416755,4,1.5,2.0,2.0,3,30,1.0,1.0,0.0,1.0,1.0,0,11.008219178082191,52.40337969697291,4.938236393917856,38,1,1,1,0,1,1,49,496,1000,0,1,1,0,within an hour,Noord-Oost,Entire rental unit,Entire home/apt,2.9917808219178084,3.0,30.0,30.0
1449359097557407261,0,5.062595033026967,2,1.0,1.0,1.0,1,28,1.0,1.0,0.0,1.0,1.0,1,6.564383561643836,52.37497,4.89843,16,1,1,0,0,0,1,41,382,0,0,1,0,0,within an hour,Centrum-West,Private room in bed and breakfast,Private room,1.9945205479452055,2.0,27.03835616438356,28.0
1449361986522185340,0,5.081404364984463,2,1.5,1.0,1.0,2,365,1.0,0.6,0.0,1.0,1.0,0,10.67123287671233,52.3593227,4.9131049,31,1,1,1,0,1,0,48,499,0,158,1,0,1,within an hour,Oud-Oost,Entire rental unit,Entire home/apt,2.043835616438356,2.0,365.0,365.0
1449906834356632203,0,6.1463292576688975,5,1.0,2.0,2.0,2,14,1.0,0.43,0.0,1.0,1.0,0,8.139726027397261,52.37083,4.90171,41,1,1,1,0,1,1,41,370,0,0,1,0,0,within a day,Centrum-Oost,Entire home,Entire home/apt,2.1424657534246574,2.0,14.0,14.0
1449930467548632278,0,5.517452896464707,2,1.0,1.0,1.0,3,7,1.0,1.0,1.0,1.0,1.0,0,11.745205479452055,52.36061,4.93562,18,1,1,0,0,0,1,50,500,0,0,1,0,0,within an hour,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,3.0,3.0,7.0,7.0
1450107471833529867,0,5.278114659230517,2,1.0,1.0,1.0,2,365,1.0,0.67,0.0,1.0,1.0,0,4.728767123287671,52.405797058189584,4.894532920851079,28,1,1,1,0,1,0,18,530,0,408,1,0,1,within a few hours,Noord-West,Entire rental unit,Entire home/apt,2.0,2.0,365.0,365.0
1450545400868731787,1,4.653960350157523,2,1.0,1.0,2.0,2,31,1.0,1.0,0.0,1.0,1.0,1,1.7287671232876711,52.37141500000001,4.8716432,19,1,1,0,0,0,0,35,142,0,0,1,0,0,within an hour,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,2.0,2.0,31.0,31.0
1450562353896081094,0,5.2832037287379885,4,1.0,3.0,3.0,10,365,0.8,0.0,0.0,1.0,1.0,0,7.49041095890411,52.34796,4.93951,10,1,1,1,0,0,1,31,213,0,0,1,0,0,within a day,Watergraafsmeer,Entire rental unit,Entire home/apt,10.0,10.0,365.0,365.0
1450568942545943465,0,5.225746673713202,2,1.0,1.0,1.0,2,31,1.0,0.81,0.0,1.0,1.0,0,13.89041095890411,52.364935,4.9091334,48,1,1,1,0,1,1,36,152,0,286,1,0,1,within a day,Centrum-Oost,Private room in bed and breakfast,Private room,2.0,2.0,31.0,31.0
1450574580024574034,0,4.736198448394496,4,1.0,1.0,2.0,4,365,0.8,0.75,0.0,1.0,1.0,0,13.164383561643836,52.41301,4.89952,6,1,1,1,0,1,0,31,289,0,188,1,0,1,within a day,Noord-West,Entire home,Entire home/apt,4.0,4.0,365.0,365.0
1450804529279919699,1,5.726847747587197,4,1.0,2.0,4.0,3,4,1.0,1.0,1.0,1.0,1.0,1,1.8712328767123287,52.38341,4.86949,39,1,1,1,0,0,0,46,408,0,0,1,0,0,within an hour,Westerpark,Entire rental unit,Entire home/apt,3.0,3.0,1125.0,1125.0
1450820123376812031,0,4.912654885736052,2,1.0,1.0,1.0,1,365,1.0,0.42,0.0,1.0,1.0,0,7.76986301369863,52.37595366258136,4.844198897480965,14,1,1,1,1,1,0,29,482,0,0,1,0,0,within a few hours,Bos en Lommer,Entire rental unit,Entire home/apt,1.7178082191780821,1.0,365.0,365.0
1451417762783110172,0,5.0238805208462765,2,1.0,1.0,1.0,1,365,0.8,0.36,0.0,1.0,1.0,0,0.2136986301369863,52.3625272,4.8587641,28,1,1,1,1,1,0,32,507,0,435,1,0,1,within a few hours,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,365.0,365.0
1451544541626218882,0,7.269616749608169,4,2.0,2.0,2.0,3,365,1.0,0.8,0.0,1.0,1.0,0,8.947945205479453,52.35962,4.90748,8,1,1,1,0,1,0,27,447,0,0,1,0,0,within an hour,Oud-Oost,Entire rental unit,Entire home/apt,3.0,3.0,365.0,365.0
1451850240910707654,1,4.9344739331306915,2,1.0,1.0,1.0,1,365,0.7,0.36,0.0,1.0,1.0,0,10.175342465753424,52.364449271627464,4.862572756502976,25,1,1,1,0,1,0,31,475,0,411,1,0,1,within a day,De Baarsjes - Oud-West,Private room in rental unit,Private room,1.0,1.0,365.0,365.0
1452034885661232561,0,4.976733742420574,3,1.5,2.0,2.0,3,30,1.0,0.5,0.0,1.0,1.0,0,8.504109589041096,52.4179857,4.890970600000001,28,1,1,1,0,1,1,45,496,0,0,1,0,0,within an hour,Noord-West,Entire condo,Entire home/apt,2.9945205479452053,3.0,30.0,30.0
1452092265383341434,1,5.214935757608986,4,1.0,2.0,2.0,1,1125,0.4,0.94,0.0,1.0,1.0,0,1.4054794520547946,52.36392,4.90409,4,1,0,0,0,0,0,33,273,0,0,1,0,0,a few days or more,Centrum-Oost,Entire rental unit,Entire home/apt,1.0,1.0,1125.0,1125.0
1452808380711221585,1,5.262690188904886,4,1.0,2.0,4.0,3,365,1.0,0.82,0.0,1.0,1.0,0,13.810958904109588,52.34233,4.84939,75,1,1,1,0,1,1,49,575,0,346,1,0,1,within a few hours,Zuid,Houseboat,Entire home/apt,3.010958904109589,3.0,365.0,365.0
1452814019213452860,0,5.916202062607435,4,2.0,2.0,2.0,2,31,1.0,0.81,0.0,1.0,1.0,0,13.89041095890411,52.364935,4.9091334,44,1,1,1,0,1,1,35,131,0,286,1,0,1,within a day,Centrum-Oost,Private room in bed and breakfast,Private room,2.0,2.0,31.0,31.0
1453070066831313294,0,5.308267697401205,2,1.0,1.0,1.0,2,14,0.0,0.0,0.0,1.0,1.0,0,9.520547945205479,52.35389,4.85284,7,1,1,1,0,1,1,29,257,0,0,1,0,0,a few days or more,Zuid,Entire rental unit,Entire home/apt,2.0,2.0,14.0,14.0
1453784637803051084,1,5.41610040220442,4,1.0,2.0,2.0,3,30,0.9,0.73,0.0,1.0,1.0,0,11.53972602739726,52.36586,4.93226,27,1,1,1,0,0,0,47,518,0,0,1,0,0,within a few hours,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,3.0,3.0,30.0,30.0
1454196928555503058,0,5.204006687076795,2,1.0,1.0,1.0,1,30,1.0,0.43,0.0,1.0,0.0,0,8.117808219178082,52.35735163840111,4.803207032382488,8,1,1,1,0,0,0,26,104,0,0,1,0,0,within a day,Osdorp,Entire condo,Entire home/apt,1.0,1.0,30.0,30.0
1454268646412082104,0,5.117993812416755,2,1.0,1.0,1.0,2,30,1.0,1.0,0.0,1.0,1.0,0,8.605479452054794,52.34501435388816,4.9026481067444605,38,1,1,1,0,1,0,21,516,0,0,1,0,0,within a few hours,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,2.0,30.0,30.0
1454295637671169166,0,5.53338948872752,4,2.0,3.0,4.0,3,30,0.78,0.0,0.0,1.0,1.0,0,6.23013698630137,52.37144,4.85696,9,1,1,1,0,0,1,29,372,0,0,1,0,0,within a day,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.0,3.0,30.0,30.0
1454390662786799175,0,5.5909869805108565,2,1.0,1.0,1.0,2,365,1.0,1.0,0.0,1.0,1.0,0,7.443835616438356,52.3702482,4.8986557,32,1,1,1,0,0,1,41,290,0,0,1,0,0,within an hour,Centrum-Oost,Entire home,Entire home/apt,1.9397260273972603,2.0,365.0,365.0
1454435888451868238,1,5.476463551931511,3,1.0,2.0,2.0,2,30,1.0,0.5,0.0,1.0,1.0,0,11.435616438356165,52.3765172,4.9436814,49,1,1,1,0,1,1,28,374,0,391,1,0,1,within a few hours,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,2.0,2.0,30.0,30.0
1454464042273546978,0,5.484796933490655,2,1.0,1.0,1.0,2,365,1.0,0.5,0.0,1.0,1.0,0,2.835616438356164,52.37372691049703,4.902944744047892,8,1,1,1,0,0,0,32,447,124,0,1,1,0,within an hour,Centrum-Oost,Entire rental unit,Entire home/apt,2.0,2.0,365.0,365.0
1454498887121439021,0,5.717027701406222,3,1.0,2.0,2.0,3,31,1.0,0.8,0.0,1.0,1.0,0,9.32876712328767,52.364413897150555,4.94019895396729,10,1,1,1,0,0,0,32,499,0,0,1,0,0,within a few hours,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,3.0,3.0,31.0,31.0
1454517938734407118,0,6.111467339502679,4,1.0,2.0,3.0,2,365,1.0,1.0,0.0,1.0,1.0,0,13.046575342465754,52.37751,4.88269,55,1,1,1,0,1,0,44,389,0,16,1,0,1,within an hour,Centrum-West,Entire home,Entire home/apt,2.0,2.0,365.0,365.0
1454892558070097700,0,5.313205979041787,2,1.0,1.0,1.0,1,365,1.0,1.0,0.0,1.0,1.0,1,0.2,52.37251,4.83653,21,1,0,0,1,1,1,36,293,0,234,1,0,1,within an hour,Slotervaart,Room in hotel,Private room,1.0082191780821919,1.0,515.2849315068493,731.0
1454892644407083381,0,5.365976015021851,2,1.0,1.0,1.0,1,365,1.0,1.0,0.0,1.0,1.0,1,0.2,52.37251,4.83653,21,1,0,0,1,1,1,41,433,0,234,1,0,1,within an hour,Slotervaart,Room in hotel,Private room,1.010958904109589,1.0,517.2109589041096,731.0
1454937775201294772,1,5.484796933490655,4,1.0,2.0,2.0,1,365,1.0,1.0,0.0,1.0,1.0,1,11.306849315068494,52.37773,4.89111,10,1,0,0,1,0,0,29,462,0,75,1,0,1,within an hour,Centrum-West,Private room in bed and breakfast,Private room,1.0,1.0,365.0,365.0
1455109298043508928,0,5.1647859739235145,2,1.0,1.0,1.0,1,365,1.0,0.67,0.0,1.0,0.0,0,10.342465753424657,52.37814495290702,4.848667333247903,15,1,1,1,0,1,0,26,443,0,0,1,0,0,within an hour,Bos en Lommer,Entire home,Entire home/apt,2.0,2.0,365.0,365.0
1455244775765246890,0,6.293419278846481,4,2.5,2.0,2.0,3,30,1.0,1.0,0.0,1.0,0.0,0,2.6904109589041094,52.3576701,4.9019029,43,1,1,1,1,1,1,27,386,0,0,1,0,0,within a few hours,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,3.0,3.0,30.0,30.0
1455592694425094395,1,5.820082930352362,2,1.0,0.0,1.0,3,365,1.0,1.0,0.0,1.0,1.0,1,15.786301369863013,52.364608,4.8927782,11,1,0,0,1,0,1,35,472,0,12,1,0,1,within an hour,Centrum-Oost,Other,Entire home/apt,3.213698630136986,3.0,365.0,365.0
1455602857413933812,1,6.2166061010848646,1,1.0,1.0,1.0,1,365,0.91,1.0,0.0,1.0,1.0,1,0.25205479452054796,52.3671383,4.9103147,9,1,0,1,1,0,0,40,357,0,0,1,0,0,within an hour,Centrum-Oost,Other,Shared room,1.1945205479452055,1.0,13.293150684931506,14.0
1455647051778895520,0,6.0063531596017325,4,1.0,3.0,3.0,1,365,1.0,1.0,0.0,1.0,1.0,0,7.4301369863013695,52.3275993631793,4.882807337842688,6,0,1,1,0,1,1,24,415,0,0,1,0,0,within an hour,Buitenveldert - Zuidas,Entire rental unit,Entire home/apt,1.0,1.0,365.0,365.0
1455656325647057805,0,6.431331081933479,5,2.0,3.0,3.0,7,30,1.0,0.8,0.0,1.0,1.0,0,10.832876712328767,52.35898,4.92276,13,1,1,1,0,1,1,31,416,0,0,1,0,0,unknown,Oud-Oost,Entire loft,Entire home/apt,7.0,7.0,30.0,30.0
1455721061472839755,0,5.1298987149230735,4,1.0,1.0,1.0,2,40,1.0,0.56,0.0,1.0,1.0,0,0.19726027397260273,52.3570996,4.918764299999999,30,1,1,1,0,0,1,32,410,0,0,1,0,0,within a few hours,Oud-Oost,Entire rental unit,Entire home/apt,2.0,2.0,40.0,40.0
1455827378807559919,1,5.575949103146316,4,1.0,4.0,4.0,3,30,1.0,0.89,0.0,1.0,1.0,1,11.967123287671233,52.40714,4.93355,52,1,1,1,0,1,1,50,510,0,186,1,0,1,within an hour,Noord-Oost,Entire home,Entire home/apt,2.989041095890411,3.0,30.0,30.0
1455842218674399972,1,5.153291594497779,2,1.0,1.0,1.0,1,365,1.0,0.8,0.0,1.0,1.0,0,8.32876712328767,52.35265,4.90316,8,1,1,1,0,1,0,32,336,0,0,1,0,0,within a few hours,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0602739726027397,1.0,365.0,365.0
1455902261487269054,0,5.293304824724492,2,1.0,1.0,1.0,2,30,1.0,0.8,0.0,1.0,1.0,0,9.479452054794521,52.3454,4.89569,7,1,1,1,0,0,1,34,0,0,0,0,0,0,unknown,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,2.0,30.0,30.0
1455918730341622050,0,5.655991810819852,4,1.5,2.0,2.0,30,40,1.0,0.8,0.0,1.0,1.0,1,12.446575342465753,52.37582,4.87419,9,1,1,1,0,0,0,18,394,0,0,1,0,0,unknown,Westerpark,Entire rental unit,Entire home/apt,30.0,30.0,40.0,40.0
1456045493250861306,1,4.219507705176107,2,1.5,1.0,1.0,2,365,0.97,1.0,0.0,1.0,1.0,1,0.19726027397260273,52.40293,4.93165,27,1,0,0,0,1,1,35,500,0,392,1,0,1,within an hour,Noord-Oost,Private room in rental unit,Private room,1.9972602739726026,2.0,365.0,365.0
1456105929957812167,0,4.1588830833596715,2,1.5,1.0,1.0,2,365,0.97,1.0,0.0,1.0,1.0,1,0.19726027397260273,52.40133952663933,4.933388455153021,24,1,0,0,0,1,0,32,500,0,392,1,0,1,within an hour,Noord-Oost,Private room in rental unit,Private room,2.0,2.0,365.0,365.0
1456114497301094445,0,4.110873864173311,2,1.5,1.0,1.0,2,365,0.97,1.0,0.0,1.0,1.0,1,0.19726027397260273,52.40260561244786,4.933741430368691,26,1,0,0,0,1,0,36,494,0,392,1,0,1,within an hour,Noord-Oost,Private room in rental unit,Private room,2.032876712328767,2.0,365.0,365.0
1456279386755219487,0,5.081404364984463,2,1.0,1.0,1.0,2,10,0.7,0.36,0.0,1.0,1.0,0,13.26027397260274,52.3801,4.87531,34,1,1,1,1,1,0,47,387,171,332,1,1,1,within a day,Westerpark,Entire condo,Entire home/apt,1.9917808219178081,2.0,10.0,10.0
1456431397951204382,0,5.170483995038151,2,1.0,1.0,1.0,1,8,1.0,0.86,0.0,1.0,1.0,0,13.04109589041096,52.373837150369475,4.870605352253734,22,1,1,1,0,1,0,31,459,0,293,1,0,1,within an hour,Westerpark,Entire rental unit,Entire home/apt,1.0602739726027397,1.0,8.0,8.0
1456433608717239065,1,3.9889840465642745,2,1.0,1.0,1.0,2,365,1.0,0.99,1.0,1.0,1.0,1,3.0794520547945203,52.37721,4.84083,5,0,1,0,0,0,1,28,473,0,0,1,0,0,within an hour,Bos en Lommer,Houseboat,Entire home/apt,2.0,2.0,365.0,365.0
